PCA1,PCA2,Cluster
-2.2750946123855087,1.0885314925227265,3
3.978450343513666,0.34583312713764897,2
1.5014911057842926,-1.3299190972060408,0
0.4766965633019695,0.07823442772679363,0
1.3550265709932137,-0.6870781402640538,0
-0.990596856386047,0.6632226311158342,1
3.3260861049900114,0.12403447441381839,2
3.467044474421356,-0.03373356226521351,2
3.175171611329534,-0.28794810402310844,2
2.502554608652556,-0.32566165882641357,2
-1.7579311754752351,0.6544262048996589,3
-0.6971979343743608,0.4552156683258535,1
-3.4485980325812795,-1.3192372659731608,3
-0.03503874997855186,0.44047213842136823,1
-2.02149478715346,1.6114415202675036,3
-1.915842424375825,0.6116725096792514,3
-2.4118067474508416,-1.8993839046994578,4
-0.2959381772751495,0.05298234831763181,1
-2.6557071566965322,1.076497436350396,3
-0.44485267456415545,-0.9516739681394656,4
-2.368853892306889,0.6830555245746516,3
1.4216744408177757,-1.3097489325431275,0
3.4545772765258045,-1.2887707473611978,2
-2.905072232432983,0.7170750932631681,3
-2.0643472837211805,1.8002575505575897,3
0.35179630534845296,-1.408428923617803,0
-1.6524171021788496,-0.0912844089577595,4
0.2546697337302103,0.33981718799919974,1
2.8652738064738976,-1.3348243150060286,0
-1.8679512696045255,0.8599467796713077,3
-0.9919834050677614,-0.6522096472663522,4
1.7020106438080702,0.11536646404285157,0
-2.761124059753695,-1.0665993687177746,4
-2.6688444171574703,-1.267447807047731,4
-1.5874121564440629,1.8707388548510748,1
-1.0797741204734828,0.020337476282000014,4
1.4931227802331781,-0.3944316494477021,0
1.692107934710364,-0.7938001205988982,0
-1.1946692430540808,-0.02216119864200289,4
-1.882943165797051,-0.8465019191032211,4
-2.393416212354523,-0.97462154057708,4
3.807344779351668,-0.38656065454376254,2
-1.5569236162423288,-1.7757997062224702,4
3.5998320900957532,-0.0433659575913774,2
-1.1903491106634871,-1.3192280286363338,4
1.7934233897902947,0.6302957595344402,0
-2.7141934867729107,0.9027129975919466,3
-4.104852825733742,0.4325961296877062,3
-0.956381948457967,-0.5516810795383541,4
2.043537703456267,0.20812114997640047,0
-1.9355460223931507,0.1287097291602291,3
-1.5528836504265677,-0.9224373945661966,4
3.2838912507920823,0.21656991244419238,2
1.5381223648940903,-1.0650476204974464,0
1.410019707354955,-1.3221315114662922,0
0.19882666779356423,2.066536984780741,1
-2.2466744733807245,-0.5196270641816022,3
-1.895262508581193,-1.9367732301997638,4
-1.9772607916650482,-2.06368477722936,4
-0.23114374071794067,-1.1647327195559607,4
2.9261122217833857,-0.5746976418986284,2
-1.5513203691162156,-1.334930437478613,4
-1.418871781868628,-0.8795541291899016,4
-1.2267058474291392,-0.9096765292500726,4
-1.4194217765738282,-0.8057387483788463,4
-1.2653308805119214,-1.2425976323329564,4
-0.4018019191024701,-1.1524692110933066,4
-1.7172650484315342,-0.18593942312215284,4
3.5271278439394043,0.433098722427639,2
3.2336366557238336,-1.309934194138232,2
3.2500877133473867,-1.2626832891204642,2
3.5853833948238005,0.6527745698476075,2
-1.3128527107070602,1.7430981563875814,1
-1.3808880844347964,-1.288808744158159,4
-3.688629929818109,0.440259206257575,3
-1.0570476776455073,1.4846209946257427,1
-2.479588024235397,-0.4339963821211981,3
-0.254825620007174,0.3328007016067938,1
-0.6756684519352645,-0.9048946384451149,4
-1.2157401529583256,0.03905278481317927,4
-1.1165821319307756,0.052740264477591434,4
-0.7490250059144994,-0.08346118660589097,4
